Customer_ID,Customer_Name,Gender,Age,State,City,Bank_Branch,Account_Type,Transaction_ID,Transaction_Date,Transaction_Time,Transaction_Amount,Merchant_ID,Transaction_Type,Merchant_Category,Account_Balance,Transaction_Device,Transaction_Location,Device_Type,Is_Fraud,Transaction_Currency,Customer_Contact,Transaction_Description,Customer_Email
98aa589a-f68a-4e01-bc3e-4a44f0c09838,Varenya Batta,Female,33,Goa,Margao,Margao Branch,Savings,df04876a-23bf-4842-9c1d-4e95b6f8c7df,28-01-2025,13:52:04,50499.73,985f2e4a-8ae4-4b44-a391-c12ecf37dcf2,Credit,Entertainment,38251.92,Bank Branch,"Margao, Goa",Desktop,1,INR,+9192482XXXXXX,Online subscription,varenyaXXXXX@XXXXXX.com
320f6671-5696-4834-9de8-e72c64b9be90,Advik More,Male,24,Nagaland,Mokokchung,Mokokchung Branch,Savings,ef357b69-fccd-43c1-893d-12af66330c17,2/1/2025,22:04:36,80922.3,162d0956-f09a-4847-b5b9-02f9d3408266,Bill Payment,Groceries,50856.19,Biometric Scanner,"Mokokchung, Nagaland",ATM,0,INR,+9194046XXXXXX,Music concert tickets,advikXXX@XXXXXXX.com
2cc42eb3-b9c5-4bd7-ae8f-d81b038b7c81,Sai Bakshi,Male,55,Karnataka,Mysore,Mysore Branch,Business,ef4555fa-4230-4fb7-9225-d1de351a1fae,23-01-2025,22:12:36,89284.78,dd93bc55-fbfe-4fc0-892c-1fb66deb942d,Debit,Health,12608.74,Banking Chatbot,"Mysore, Karnataka",Desktop,0,INR,+9196604XXXXXX,Taxi fare,saiXXXXX@XXXXXX.com
698633dd-a665-4bcc-bbbf-1b5812e0a490,Nihal Bir,Male,36,Bihar,Muzaffarpur,Muzaffarpur Branch,Checking,db19e51b-e348-4bf7-a7bb-465e0d48e8fc,2/1/2025,7:17:02,44227.3,69101153-546d-4898-9c82-0927a755e02e,Withdrawal,Entertainment,59229.9,ATM,"Muzaffarpur, Bihar",POS,0,INR,+9194527XXXXXX,Phone accessories,nihalXXX@XXXXXXX.com
44d75fd2-77dc-40ed-bd2b-0bfc6715da5e,Yamini Chana,Male,68,Andaman and Nicobar Islands,Car Nicobar,Car Nicobar Branch,Business,0a5753d3-eb14-49b3-86eb-944894728f7e,18-01-2025,17:53:07,16099.56,df65820c-8c5a-4af4-a567-11f62ceefe70,Debit,Entertainment,28217.23,Virtual Card,"Car Nicobar, Andaman and Nicobar Islands",Mobile,0,INR,+9194506XXXXXX,Gift for partner,yaminiXXXXX@XXXXX.com
4ba14f95-e035-4c78-8ee9-b6362c925509,Upma Garg,Male,63,Puducherry,Karaikal,Karaikal Branch,Business,264fd75c-d5f5-41d3-b31f-b2e93d6ac98b,17-01-2025,2:28:43,76532.21,61eb1060-1612-4da0-836f-d62b9935329a,Transfer,Health,25989.35,Voice Assistant,"Karaikal, Puducherry",POS,0,INR,+9196394XXXXXX,Vacation payment,upmaXXX@XXXXX.com
02bc9f08-a5af-4419-84bc-8167d6c8743d,Nidra Sethi,Male,62,Delhi,East Delhi,East Delhi Branch,Checking,ce9bf66a-b657-4cb2-9481-8a6b1bd50bf5,14-01-2025,12:04:20,89414.46,e00ac88a-385a-49e9-bd8b-46252947f345,Credit,Health,55757.38,Debit/Credit Card,"East Delhi, Delhi",POS,0,INR,+9192172XXXXXX,Insurance premium,nidraXXX@XXXXXXX.com
6b370f09-3886-4417-ba58-955cfc174527,Zaitra Badal,Female,62,Andhra Pradesh,Guntur,Guntur Branch,Business,8b4b76ca-0d47-4a8c-b331-93e51abd771c,27-01-2025,19:36:47,39760.85,0d541283-36c3-4543-ad4b-04f44cb33623,Bill Payment,Restaurant,26522.3,Bank Branch,"Guntur, Andhra Pradesh",Mobile,0,INR,+9191575XXXXXX,Investment in gold,zaitraXXX@XXXXX.com
0cea0e1d-d1ec-49c2-9f16-d4e7488ecd69,Ranbir Palla,Male,69,Chhattisgarh,Korba,Korba Branch,Savings,06ab0a94-2792-4301-b514-8a27769da495,13-01-2025,23:09:18,96420.64,495c7998-34ba-4b39-b0ae-19c44929a1dd,Credit,Groceries,64609.07,QR Code Scanner,"Korba, Chhattisgarh",ATM,0,INR,+9197369XXXXXX,Camping trip,ranbirXXXXX@XXXXX.com
d58f37b7-48c1-48fa-b56e-d09ca444d261,Gautam Dhar,Male,39,Telangana,Nizamabad,Nizamabad Branch,Checking,90d378d9-ef13-4a83-9ee8-3f3d4b9d45cd,22-01-2025,11:02:57,78739.28,83b9383c-563f-434c-a6b5-f0412f52636f,Credit,Health,98116.91,Voice Assistant,"Nizamabad, Telangana",POS,0,INR,+9195532XXXXXX,Stock investment,gautamXXXXX@XXXXX.com
d5ee6324-5ac3-4821-85ae-2b103df07758,Amaira Rana,Female,26,Rajasthan,Jaipur,Jaipur Branch,Checking,b200413c-9555-4c82-9535-55daf6e5b8cd,26-01-2025,16:11:24,2002.39,060b7cd7-d9c8-4c05-b99c-e169d8d7e00c,Bill Payment,Restaurant,32018.97,ATM Booth Kiosk,"Jaipur, Rajasthan",POS,0,INR,+9197470XXXXXX,Corporate event ticket,amairaXXX@XXXXXX.com
0d086fbf-e3f2-4836-9a6e-5b66f8912eae,Jatin Ahluwalia,Male,68,Nagaland,Mokokchung,Mokokchung Branch,Checking,40652036-b7ee-4093-863e-14adff2ea0f4,7/1/2025,11:13:26,96461.31,3a10a27d-2572-4204-9ec1-02b76a95dc78,Transfer,Groceries,57315,Web Browser,"Mokokchung, Nagaland",Mobile,0,INR,+9196111XXXXXX,Moving services payment,jatinXXXXX@XXXXXXX.com
33160944-2947-48a6-afdd-b8d1a02df68f,Unnati Arya,Male,34,Assam,Guwahati,Guwahati Branch,Business,677924bb-9822-49cb-a74e-1c306cb66839,19-01-2025,1:56:37,59946.27,3e74a997-8212-4d1f-ade0-4afcdd6d309f,Credit,Electronics,84452.81,POS Mobile Device,"Guwahati, Assam",POS,0,INR,+9192229XXXXXX,Online fitness class,unnatiXXX@XXXXXX.com
786bcbe4-3620-4f31-8b6a-19953f3f2224,Teerth Hans,Male,63,Haryana,Ambala,Ambala Branch,Savings,68898c56-5cb0-4169-b053-fc4b88cc61e5,11/1/2025,15:40:30,48669.83,a129d6c0-8659-4100-a5a5-7f212ab8fea4,Credit,Restaurant,64557.26,Mobile Device,"Ambala, Haryana",POS,0,INR,+9196511XXXXXX,Bookstore purchase,teerthXXX@XXXXX.com
b66bc82c-8144-4e09-952f-61c6964863ea,Xiti Oak,Male,42,Mizoram,Lunglei,Lunglei Branch,Checking,4292ed38-9a08-4ae2-80c2-876be59c17b8,14-01-2025,4:51:17,38330.13,96c98129-f073-4133-93ce-94b68bbd126b,Withdrawal,Groceries,31419.35,Self-service Banking Machine,"Lunglei, Mizoram",Mobile,0,INR,+9194381XXXXXX,Gift for partner,xitiXXXXX@XXXXX.com
420176e8-696c-4d7d-9d85-9ef556166c51,Chasmum Goel,Female,46,Puducherry,Karaikal,Karaikal Branch,Checking,2acb4240-b455-4025-b1db-0049a7cf916b,19-01-2025,1:19:40,46737.02,80d6b9e1-fd84-4dcd-80c8-ad54df40b3c8,Transfer,Restaurant,55576.31,Virtual Card,"Karaikal, Puducherry",Mobile,0,INR,+9198426XXXXXX,Sports ticket,chasmumXXXXX@XXXXX.com
c9ae7208-069a-4133-81bf-e207072c1c48,Faras Mohan,Female,56,Uttar Pradesh,Lucknow,Lucknow Branch,Business,84614ccf-0e69-474f-8690-39423c3fb753,11/1/2025,15:27:10,45420.24,6206dc91-8dce-486d-a3db-e5f2396b78c9,Debit,Clothing,12941.77,Biometric Scanner,"Lucknow, Uttar Pradesh",Mobile,0,INR,+9195088XXXXXX,Tuition fee payment,farasXXX@XXXXX.com
4a52f08a-5452-4b82-a363-1e493be61c1f,Sara Chaudhari,Male,26,Bihar,Patna,Patna Branch,Savings,1070fd54-cf30-4236-abb0-0e3bf2eb97c9,30-01-2025,4:49:51,17106.25,ae424b7a-8115-461c-a0cc-0e142ce88b62,Bill Payment,Health,84094.44,Wearable Device,"Patna, Bihar",POS,0,INR,+9195323XXXXXX,Parking charges,saraXXXXX@XXXXX.com
bfce5f95-784c-42fc-b12e-66a19f82557c,Shivansh Thaman,Female,64,Tamil Nadu,Chennai,Chennai Branch,Checking,57794db5-028e-4fea-9658-797e94393140,20-01-2025,23:55:18,93302.27,ea267e91-5b87-445d-92f3-455b9ffb6ac5,Withdrawal,Groceries,67596.73,Self-service Banking Machine,"Chennai, Tamil Nadu",Mobile,0,INR,+9193847XXXXXX,Parking charges,shivanshXXXX@XXXXXX.com
ab0cb5c9-0095-47c6-87d6-36e0f07fcfa3,Yadavi Mammen,Male,29,Andaman and Nicobar Islands,Port Blair,Port Blair Branch,Checking,130589b8-9e37-46fc-ba92-d11963205d12,28-01-2025,7:34:21,63840.09,3ca3a0c3-be81-422e-8a61-9a7a5fcc0564,Bill Payment,Groceries,72135.65,Smart Card,"Port Blair, Andaman and Nicobar Islands",ATM,1,INR,+9197478XXXXXX,Subscription renewal,yadaviXXXX@XXXXXX.com
2020affc-5146-4325-b7e3-e41ed4744248,Ekaraj Tank,Female,41,Rajasthan,Udaipur,Udaipur Branch,Checking,12c6f729-bd2a-4d27-9ab7-8e38528849bb,28-01-2025,5:56:59,71385,06729322-1000-4428-ad70-8fe5a40851a2,Credit,Restaurant,5212.72,Wearable Device,"Udaipur, Rajasthan",Desktop,0,INR,+9196816XXXXXX,Gifts and souvenirs,ekarajXXXX@XXXXXXX.com
ce2467da-0ed4-432b-9c30-51987578a709,Umang Mangat,Male,29,Rajasthan,Jaipur,Jaipur Branch,Business,2da36b71-2b73-4e20-9902-cd4f7673e407,2/1/2025,12:30:53,35223.52,706f3f74-53cd-4950-80bb-f242f35baa07,Bill Payment,Restaurant,24983.88,POS Mobile App,"Jaipur, Rajasthan",ATM,0,INR,+9193799XXXXXX,Medical treatment payment,umangXXXXX@XXXXXXX.com
9252ba10-40ba-4a05-9878-b606cac8782a,Harini Oommen,Female,51,Lakshadweep,Kavaratti,Kavaratti Branch,Business,836b3d7f-2a4f-46d8-a643-b058d769cd40,14-01-2025,15:39:09,71107.71,cbc89bf2-7acb-48f7-a2e9-bb2991103e0c,Transfer,Clothing,29169.66,Tablet,"Kavaratti, Lakshadweep",Mobile,0,INR,+9191184XXXXXX,Conference fee,hariniXXXX@XXXXX.com
3b90b32e-4052-40ac-85f8-74c0d6e91945,Peter Dhaliwal,Female,18,Punjab,Amritsar,Amritsar Branch,Savings,acff09b9-7fcc-4587-a28f-f77b842c5a70,4/1/2025,12:28:33,46115.44,63300951-548f-43f4-b7bd-e07a7a4fc15f,Withdrawal,Clothing,83310.76,ATM Booth Kiosk,"Amritsar, Punjab",POS,0,INR,+9193195XXXXXX,Ridesharing service,peterXXXXX@XXXXXX.com
11e2e93b-6601-4a00-9f33-54f5706dd5f2,Tarak Bala,Male,49,Rajasthan,Kota,Kota Branch,Checking,80201a06-d7f0-4316-9e6f-ebae902d2ac0,24-01-2025,20:15:20,79318.09,89591548-8a5c-4e61-be6d-04a91d0fe354,Credit,Health,93478.82,Banking Chatbot,"Kota, Rajasthan",Desktop,0,INR,+9197903XXXXXX,Charity donation,tarakXXX@XXXXXX.com
f5e94f6d-62c6-468c-840a-76f9f5059f4f,Urmi Batra,Female,39,Himachal Pradesh,Manali,Manali Branch,Checking,d44c004d-ee71-4d93-85df-3d97612f0d12,7/1/2025,22:11:33,93418.37,b5874079-0d4e-4f46-a7ee-c21cb87bb583,Bill Payment,Health,82315.61,POS Mobile App,"Manali, Himachal Pradesh",Desktop,0,INR,+9195586XXXXXX,Healthcare premium,urmiXXXXX@XXXXXXX.com
200a434e-c472-4a20-8fe1-953b8c82a8a2,Tanmayi Lanka,Male,65,Tripura,Udaipur,Udaipur Branch,Business,630b0ea8-b2f7-41c0-8491-3ac902a9a0b4,30-01-2025,21:13:32,86805.27,00d2b6c2-a7ff-43fa-985e-43a2b07e5211,Credit,Groceries,22131.17,Payment Gateway Device,"Udaipur, Tripura",POS,0,INR,+9192571XXXXXX,Bill payment,tanmayiXXX@XXXXX.com
76b69714-c5e3-44b1-8352-83cc3b7f76e0,Ganga Sarna,Female,33,Karnataka,Belgaum,Belgaum Branch,Savings,ee2376a9-a170-461f-a4a9-20a76a040fef,13-01-2025,18:26:20,26259.88,d00deadf-8293-4a86-9e6d-854e16fd9f27,Credit,Clothing,21968.1,Voice Assistant,"Belgaum, Karnataka",Mobile,0,INR,+9199250XXXXXX,Taxi booking,gangaXXX@XXXXX.com
068970eb-fb2c-4476-bce4-ce1d1018d0f9,Shravya Badami,Male,60,Maharashtra,Nashik,Nashik Branch,Checking,820f48e3-0f8a-49b8-adac-60e51a4ad7da,29-01-2025,9:30:32,56204.06,130baa2e-5547-4e1b-a910-997499443fd8,Debit,Entertainment,47201.23,POS Terminal,"Nashik, Maharashtra",Mobile,0,INR,+9193457XXXXXX,Online book purchase,shravyaXXX@XXXXX.com
47f0cbd6-70af-40a8-91fe-5cb94f58a908,Nidra Randhawa,Female,43,Karnataka,Hubli,Hubli Branch,Savings,196be271-2386-4ce3-90ca-1df0a9b02d31,28-01-2025,7:34:17,14327.35,c7ed2a3c-5103-49da-a456-31e80963728c,Debit,Entertainment,26211.52,Payment Gateway Device,"Hubli, Karnataka",Mobile,0,INR,+9192098XXXXXX,Home repairs,nidraXXX@XXXXXXX.com
3b69d23f-78bd-42e4-b3c7-d8dba6fb09eb,Ekaraj Seth,Female,67,Meghalaya,Shillong,Shillong Branch,Savings,d95e6965-ab5e-4c15-b9ab-e61ddebaac2f,19-01-2025,14:00:40,44418.37,4d61c7b8-0c20-454a-87e9-ab99efef2691,Transfer,Restaurant,42850.28,Debit/Credit Card,"Shillong, Meghalaya",POS,0,INR,+9194248XXXXXX,Vacation payment,ekarajXXXXX@XXXXX.com
5a591a1e-428c-4843-bcba-2f546b7e1cb6,Quincy Patil,Female,42,Puducherry,Yanam,Yanam Branch,Business,33f9450a-e987-462f-8059-78bbfb54d899,6/1/2025,16:19:32,94070.1,4b7f8377-150e-4939-8424-5a3b7fd5643b,Withdrawal,Restaurant,20557.59,Self-service Banking Machine,"Yanam, Puducherry",POS,0,INR,+9193021XXXXXX,Clinic payment,quincyXXX@XXXXX.com
248a9036-6618-40c8-9fd0-7d3caa0aadf4,Jagrati Minhas,Female,30,Dadra and Nagar Haveli and Daman and Diu,Daman,Daman Branch,Savings,7dfcbe12-0140-438b-a194-4cb96de5dc43,30-01-2025,19:06:52,37286.03,97700935-ec9a-45bc-bcfd-82e89c64c655,Withdrawal,Entertainment,19958.22,Self-service Banking Machine,"Daman, Dadra and Nagar Haveli and Daman and Diu",POS,0,INR,+9194344XXXXXX,Long-distance transport,jagratiXXXX@XXXXXX.com
7bb2b1e3-ed90-451d-a61b-f05d49e4b028,Anamika Jain,Female,49,Chandigarh,Chandigarh,Chandigarh Branch,Checking,b59dd867-b1be-47d0-b470-8c1868dedad2,14-01-2025,19:50:00,9375.88,32ad7681-1426-45ba-8136-4cf91dac106a,Debit,Electronics,5739.6,Wearable Device,"Chandigarh, Chandigarh",POS,0,INR,+9192501XXXXXX,New year shopping,anamikaXXXXX@XXXXXX.com
6e797c05-eccf-4f35-96f4-57f52520d68f,Upasna Tara,Female,25,Andaman and Nicobar Islands,Port Blair,Port Blair Branch,Checking,64d7162f-8508-4efb-bea9-3802175ab3d3,27-01-2025,11:39:36,52412.07,6a174fea-63cf-42f8-a3d8-c90962809b57,Transfer,Health,34385.71,ATM Booth Kiosk,"Port Blair, Andaman and Nicobar Islands",ATM,0,INR,+9191040XXXXXX,Streaming service,upasnaXXXX@XXXXX.com
0eba7b7a-109e-4dc2-a036-b80dfb862723,Nitara Nazareth,Male,54,Madhya Pradesh,Indore,Indore Branch,Checking,63bd7bb2-a773-47a2-be37-ce3b5bd74d0d,20-01-2025,16:17:21,72929.18,33f2dd59-e12b-4b4a-9d04-af0c20d437d7,Debit,Groceries,21323.22,Virtual Card,"Indore, Madhya Pradesh",ATM,0,INR,+9197497XXXXXX,POS transaction,nitaraXXXXX@XXXXX.com
6e6787e2-1868-4573-8d3c-10202fefc666,Omkaar Wali,Female,27,Andaman and Nicobar Islands,Diglipur,Diglipur Branch,Business,3209dce5-2c62-46a8-a2d8-6fda3b3a2a2c,18-01-2025,0:08:44,68813.55,9ffa7593-05d5-40fb-b28a-1d8f4b498c13,Debit,Entertainment,54580.44,QR Code Scanner,"Diglipur, Andaman and Nicobar Islands",POS,0,INR,+9199771XXXXXX,Hotel reservation,omkaarXXXXX@XXXXX.com
13a7f2f2-8f90-456b-a4c8-ef5c4a4883e4,Januja Chahal,Female,32,Goa,Panaji,Panaji Branch,Checking,b438c126-e592-4dfa-b147-2170e3772ad1,25-01-2025,8:40:49,61189.42,2db4f5be-f336-4aaa-b586-0082c52e60f2,Withdrawal,Groceries,46947.24,ATM,"Panaji, Goa",Mobile,0,INR,+9197142XXXXXX,Debt repayment,janujaXXXX@XXXXX.com
73ae3879-0f66-46f5-b114-a0f233bb0205,Jairaj Pal,Female,69,Odisha,Cuttack,Cuttack Branch,Savings,8b1a2754-3659-4608-8f0c-52e206598ae7,4/1/2025,16:45:18,74456.59,c9fee3d2-83ee-4c85-b9f6-277b975fd016,Withdrawal,Electronics,23404.95,ATM,"Cuttack, Odisha",Mobile,0,INR,+9191470XXXXXX,Grocery shopping,jairajXXXX@XXXXXXX.com
8189d1bb-bb00-41ce-9b18-dd7de0e1b618,Arjun Karan,Female,58,Uttar Pradesh,Kanpur,Kanpur Branch,Business,9f581aba-5e73-4038-be55-db5e17111f1f,23-01-2025,3:42:59,15767.94,cfeda058-5bef-4e6a-a315-b4ba79f8523a,Transfer,Entertainment,61494.11,Voice Assistant,"Kanpur, Uttar Pradesh",Mobile,0,INR,+9197288XXXXXX,Hospital bill,arjunXXXX@XXXXX.com
909d464b-a329-4304-a059-b335c4e0aac6,Maanav Nadig,Female,53,Manipur,Churachandpur,Churachandpur Branch,Checking,d449a688-64db-491f-8fbe-7d2d2f15b0f5,8/1/2025,20:07:08,18073.59,b5d18d3a-c299-421a-85ee-bdb4b47b76f5,Transfer,Electronics,42486.33,Banking Chatbot,"Churachandpur, Manipur",ATM,0,INR,+9198422XXXXXX,Subscription fee,maanavXXXXX@XXXXXX.com
f51b0c77-96a9-4ef6-a447-e591830ab173,Farhan Sankar,Female,37,Haryana,Faridabad,Faridabad Branch,Business,3f1f814e-333e-4447-bdf0-fd8a382f8aad,15-01-2025,17:40:53,39552.16,8600f241-91a5-4652-bb38-ce84fcdcabb3,Credit,Clothing,65515.67,Voice Assistant,"Faridabad, Haryana",Mobile,0,INR,+9197465XXXXXX,Sports equipment purchase,farhanXXXXX@XXXXX.com
67605113-6da5-4745-805e-8c6fd2b10cb1,Meera Krishnan,Female,20,Chandigarh,Chandigarh,Chandigarh Branch,Checking,6383b3f8-4f87-4fbe-8e34-fcb5b4ef6631,10/1/2025,14:10:28,77813.49,8491fcd2-1f4e-4b28-9f13-eae1f43868d3,Credit,Entertainment,23371.66,ATM Booth Kiosk,"Chandigarh, Chandigarh",Mobile,0,INR,+9199233XXXXXX,Food delivery,meeraXXXXX@XXXXX.com
57e19e4c-dbf5-40b3-b8fc-f4adb73dd691,Akshay Parsa,Female,21,Madhya Pradesh,Jabalpur,Jabalpur Branch,Business,c949b86f-beb6-4230-be83-14f5888da0c0,27-01-2025,20:22:42,24491.78,367cb95e-4b19-47c6-b38e-da5594d25083,Credit,Groceries,78291.59,Biometric Scanner,"Jabalpur, Madhya Pradesh",POS,0,INR,+9194629XXXXXX,Business expense,akshayXXX@XXXXX.com
de808627-d59e-4876-96f2-501f1ffda04d,Charan Kibe,Female,26,Bihar,Munger,Munger Branch,Business,5b9d8245-8b49-4960-bd55-d3a11a23190b,29-01-2025,0:08:57,42671.22,9cc97922-14a0-4e97-98db-4f803ef0ff6c,Credit,Electronics,25780.01,Bank Branch,"Munger, Bihar",Mobile,0,INR,+9191709XXXXXX,Car rental,charanXXXX@XXXXXXX.com
accae039-0f3e-40d5-8e8e-458cfe1952ff,Faris Bava,Female,45,Andhra Pradesh,Tirupati,Tirupati Branch,Business,eaab5fc9-799a-435c-9152-bbe0bf7343da,21-01-2025,8:14:13,61095.03,0061a3ae-ce91-4021-b3a9-889af183af2d,Transfer,Electronics,72050.6,Tablet,"Tirupati, Andhra Pradesh",POS,0,INR,+9194643XXXXXX,Taxi booking,farisXXX@XXXXXX.com
f5d315ce-bcff-49dc-8b70-30412e59120d,Wriddhish Dewan,Female,59,Madhya Pradesh,Ujjain,Ujjain Branch,Savings,b461ff9a-d401-4f1e-8330-748e11e934f2,24-01-2025,4:36:48,19576.61,5ab8d8bf-add3-41c6-9d07-eb1271091362,Debit,Electronics,10848.26,ATM Booth Kiosk,"Ujjain, Madhya Pradesh",Desktop,0,INR,+9197903XXXXXX,Restaurant dining,wriddhishXXX@XXXXX.com
444a1cdd-d8ed-4c60-889a-cce97e91b194,Vasana Merchant,Male,39,Uttarakhand,Haldwani,Haldwani Branch,Savings,68e97fb6-ec9f-4efd-baa8-4ad1ce79cbb4,6/1/2025,12:49:59,76326.25,4cf92cd0-0c8a-4bf6-9bdd-c06ed7a02d98,Transfer,Electronics,21819.83,POS Mobile App,"Haldwani, Uttarakhand",POS,0,INR,+9199998XXXXXX,Gym membership,vasanaXXXX@XXXXXXX.com
fefb8a9c-8d8a-41a7-88ee-c30a5121e485,Upasna Ghosh,Female,33,Gujarat,Ahmedabad,Ahmedabad Branch,Business,ce3beb51-a6c7-4ec1-9a91-2f3d968a6b0f,22-01-2025,6:41:23,47779.89,0962bee0-7aa7-43e3-bdd5-d1abae5c6d8a,Transfer,Groceries,77247.65,ATM Booth Kiosk,"Ahmedabad, Gujarat",Desktop,0,INR,+9199871XXXXXX,Apparel purchase,upasnaXXXX@XXXXX.com
496c5033-327c-49ee-8a76-1c68a4b1abfa,Advika Iyer,Male,29,Manipur,Churachandpur,Churachandpur Branch,Business,9ccdf172-c3aa-4c93-9c0b-b47a1e2c06e1,17-01-2025,6:19:38,24659.59,103386a2-619a-4cdb-aab1-72e4b644fb8b,Bill Payment,Health,89624.88,Banking Chatbot,"Churachandpur, Manipur",Mobile,0,INR,+9196616XXXXXX,Tourist attraction payment,advikaXXXX@XXXXXX.com
f0c60d1d-7490-4d8e-9fe6-11f6b1faac03,Eiravati Devi,Female,45,Tamil Nadu,Madurai,Madurai Branch,Savings,1956e0f1-f67e-4fdb-8068-75625d58f3a7,7/1/2025,1:24:41,55307.35,37421f65-6e6a-47b2-a187-9d9a3d9502d4,Credit,Entertainment,82275.44,Tablet,"Madurai, Tamil Nadu",ATM,0,INR,+9192740XXXXXX,Birthday present,eiravatiXXXXX@XXXXX.com
2ba7107b-9858-49f2-a2ba-2405e780f638,Lekha Lall,Male,65,Chhattisgarh,Jagdalpur,Jagdalpur Branch,Business,d1ac0910-19c5-4eeb-9fce-152c2f0e0fef,7/1/2025,0:40:11,9046.06,a8fb7821-86aa-4ee9-b86b-63b5302cef71,Withdrawal,Electronics,61934.16,ATM Booth Kiosk,"Jagdalpur, Chhattisgarh",Mobile,0,INR,+9199146XXXXXX,Corporate event ticket,lekhaXXX@XXXXX.com
278d1ded-b395-40a2-b0ee-1270592be656,Unni Lata,Female,57,Andaman and Nicobar Islands,Diglipur,Diglipur Branch,Savings,83026624-5c76-4e85-813e-ddc55a3155b8,1/1/2025,22:48:28,9546.57,e992c7c0-7438-4369-8ca1-943d15cf1a48,Debit,Restaurant,39321.78,Voice Assistant,"Diglipur, Andaman and Nicobar Islands",ATM,0,INR,+9194361XXXXXX,Home cleaning services,unniXXX@XXXXXX.com
64899224-d918-489b-9a53-d1299cdd6597,Siddharth Mangal,Male,66,West Bengal,Siliguri,Siliguri Branch,Business,1f1afb37-45c9-4232-8188-9a4be3559cb8,10/1/2025,8:00:26,9462.23,2b61471d-7077-4a26-99c1-4c84684628f7,Transfer,Health,28805.18,POS Mobile Device,"Siliguri, West Bengal",Desktop,0,INR,+9199935XXXXXX,Beauty products,siddharthXXX@XXXXXX.com
855db793-55fa-41a1-889f-0c2acb9f5bb3,Abha Maharaj,Male,20,Andaman and Nicobar Islands,Diglipur,Diglipur Branch,Business,608996b1-7e35-4c99-86e0-aae27dadf306,25-01-2025,22:58:12,25671.93,b0232e60-a530-4e63-8210-9e2227c219e5,Withdrawal,Groceries,83380.47,ATM Booth Kiosk,"Diglipur, Andaman and Nicobar Islands",POS,0,INR,+9191649XXXXXX,Subscription service,abhaXXXXX@XXXXX.com
778dc61f-f9f2-4bfb-b6f0-f04ce31cabc2,Hema Prashad,Male,37,Lakshadweep,Kavaratti,Kavaratti Branch,Savings,571c0bf4-e0e1-4482-9ea5-b0e638038181,21-01-2025,5:49:12,53605.41,213a6f1c-736f-47c7-98a1-43203b7823f3,Debit,Restaurant,59011.65,Payment Gateway Device,"Kavaratti, Lakshadweep",POS,0,INR,+9196773XXXXXX,Penalty fee,hemaXXXX@XXXXXXX.com
c6773713-e787-4cb6-ab40-4627e532ee59,Qabil Butala,Female,28,Tamil Nadu,Madurai,Madurai Branch,Business,76146618-a6e7-4ede-9d17-c1f0430e5d5c,25-01-2025,5:02:28,74182.66,5d29a8c0-6e95-4653-a292-98486b6ee198,Debit,Entertainment,71875.47,Biometric Scanner,"Madurai, Tamil Nadu",Mobile,0,INR,+9197163XXXXXX,Wedding shopping,qabilXXXX@XXXXXX.com
422c4850-144e-46ce-8499-fbabba27b88e,Lekha Kohli,Male,68,Arunachal Pradesh,Naharlagun,Naharlagun Branch,Savings,10f90284-80a8-40e1-922c-1f849f3c4be3,7/1/2025,14:39:04,2569.2,df0c37e9-86e1-4b69-9e7b-00ebe360b438,Credit,Groceries,56080.72,Desktop/Laptop,"Naharlagun, Arunachal Pradesh",Desktop,0,INR,+9191365XXXXXX,Utility service,lekhaXXXX@XXXXXXX.com
6d3c855a-249e-4989-91ee-284bfe9bc408,Lakshmi Sethi,Male,38,Punjab,Jalandhar,Jalandhar Branch,Checking,9d2cde57-262f-4d7a-b726-f0ae0feb719b,23-01-2025,8:29:03,29722.53,19668538-7200-4ed4-8d53-7077ab1d80cd,Bill Payment,Entertainment,14873.22,Mobile Device,"Jalandhar, Punjab",Desktop,1,INR,+9197532XXXXXX,Pharmacy purchase,lakshmiXXXX@XXXXXXX.com
15efd4e3-93eb-490b-8771-daddf8206afc,Ikshita Sachdev,Female,27,Mizoram,Lunglei,Lunglei Branch,Savings,819990d7-13d8-49fc-b588-288872018f69,20-01-2025,7:53:12,27311.56,8f517eb9-f4fe-483f-a0e6-a7387bf657c9,Debit,Electronics,17672.4,ATM,"Lunglei, Mizoram",ATM,0,INR,+9194099XXXXXX,Meal plan,ikshitaXXX@XXXXXXX.com
41e3c2ae-aed6-4b2e-90e6-a9bf2ebbbb8e,Vrishti Ghosh,Male,52,Chandigarh,Chandigarh,Chandigarh Branch,Savings,8c28b67e-99bf-435a-8df5-c914565ceaa5,2/1/2025,12:02:24,81163.78,672865c1-5d9b-427d-968a-d002e2983524,Transfer,Clothing,73598.6,Tablet,"Chandigarh, Chandigarh",Desktop,0,INR,+9191458XXXXXX,Utility service,vrishtiXXX@XXXXXX.com
9c0e7398-09c1-43e4-ac53-3df0ac02031b,Ekani Tailor,Female,58,Gujarat,Bhavnagar,Bhavnagar Branch,Business,ddb87f2d-e7e5-4740-80b3-c239f984ae6e,2/1/2025,16:36:06,52109.52,a1b58333-1f4d-4582-9a52-475fed73061f,Transfer,Restaurant,8460.85,Web Browser,"Bhavnagar, Gujarat",ATM,0,INR,+9199576XXXXXX,Childcare expense,ekaniXXXX@XXXXXXX.com
